Airline,Airline ID,Source airport,Source airport ID,Destination airport,Destination airport ID,Codeshare,Equipment
AY,2350,LJU,1569,HEL,421,,320
AY,2350,MAD,1229,BOS,3448,,333
AY,2350,MAD,1229,DFW,3670,,777
AY,2350,MAD,1229,HEL,421,,321
AY,2350,MAD,1229,JFK,3797,,757 333 346
AY,2350,MAD,1229,LAX,3484,,346 343
AY,2350,MAD,1229,MIA,3576,,763 333 346
AY,2350,MAD,1229,ORD,3830,,333
AY,2350,MCO,3878,LGW,502,,777
AY,2350,MEL,3339,HKG,3077,,333
AY,2350,MIA,3576,BCN,1218,,763
AY,2350,MIA,3576,LHR,507,,744 777
AY,2350,MIA,3576,MAD,1229,,333 763 346
AY,2350,MUC,346,HEL,421,,319 320
AY,2350,MXP,1524,HEL,421,,321 320 32B
AY,2350,NCE,1354,HEL,421,,320 32B
AY,2350,NGO,3942,HEL,421,,333
AY,2350,NRT,2279,HEL,421,,788 333
AY,2350,ORD,3830,DUB,599,,763
AY,2350,ORD,3830,DUS,345,,763
AY,2350,ORD,3830,FCO,1555,,763
AY,2350,ORD,3830,LHR,507,,763 777 744
AY,2350,ORD,3830,MAD,1229,,333
AY,2350,OSL,644,AAL,628,,J31
AY,2350,OSL,644,HEL,421,,319
AY,2350,OUL,446,HEL,421,,319 320
AY,2350,PEK,3364,HEL,421,,333
AY,2350,PHL,3752,LHR,507,,777 767
AY,2350,PHX,3462,LHR,507,,744
AY,2350,PRG,1587,HEL,421,,319 321 320
AY,2350,PVG,3406,HEL,421,,343
AY,2350,RVN,453,HEL,421,,319 320 321
AY,2350,SAN,3731,LHR,507,,777
AY,2350,SEA,3577,LHR,507,,744 777
AY,2350,SFO,3469,LHR,507,,744
AY,2350,SIN,3316,HEL,421,,343
AY,2350,SVO,2985,HEL,421,,319 320
AY,2350,SVX,2975,HEL,421,,319
AY,2350,TLV,1590,HEL,421,,320
AY,2350,TPA,3646,LGW,502,,777
AY,2350,TXL,351,HEL,421,,319
AY,2350,VAA,462,HEL,421,,319 32B
AY,2350,VIE,1613,HEL,421,,320 319
AY,2350,XIY,3379,HEL,421,,333
AY,2350,ZRH,1678,HEL,421,,319 320
AZ,596,ACC,248,FCO,1555,,330
AZ,596,AGP,1230,FCO,1555,,319 320
AZ,596,AHO,1517,LIN,1529,,319
AZ,596,AHO,1517,TRN,1526,,319
AZ,596,AJA,1324,MRS,1353,,320 AT7
AZ,596,AJA,1324,NCE,1354,,AT7
AZ,596,ALG,210,FCO,1555,,319 32S
AZ,596,AMM,2170,FCO,1555,,32S 319
AZ,596,AMS,580,CTA,1509,,320
AZ,596,AMS,580,FCO,1555,,321 32S 320 319
AZ,596,AMS,580,FLR,1563,,E90
AZ,596,AMS,580,LIN,1529,,32S 321
AZ,596,AMS,580,PMO,1512,,320
AZ,596,ATH,3941,FCO,1555,,321 32S 319
AZ,596,ATH,3941,LCA,1197,,320
AZ,596,AUH,2179,BAH,2057,,320
AZ,596,AUH,2179,BKK,3885,,77W
AZ,596,AUH,2179,BLR,3131,,320
AZ,596,AUH,2179,BOM,2997,,346
AZ,596,AUH,2179,CGK,3275,,332 77W
AZ,596,AUH,2179,COK,3136,,320
AZ,596,AUH,2179,CTU,3395,,332
AZ,596,AUH,2179,DEL,3093,,332
AZ,596,AUH,2179,FCO,1555,,330
AZ,596,AUH,2179,KHI,2206,,320
AZ,596,AUH,2179,KUL,3304,,332
AZ,596,AUH,2179,KWI,2176,,320
AZ,596,AUH,2179,LHE,2207,,346 332 77W
AZ,596,AUH,2179,MCT,2194,,320
AZ,596,AUH,2179,PEK,3364,,332
AZ,596,BCN,1218,FCO,1555,,32S 320 319 321
AZ,596,BCN,1218,LIN,1529,,E75
AZ,596,BDS,1506,FCO,1555,,32S 319 321 320
AZ,596,BEG,1739,FCO,1555,,E90 E75 32S 319
AZ,596,BEY,2177,FCO,1555,,32S 320 319
AZ,596,BEY,2177,MXP,1524,,320
AZ,596,BIA,1321,MRS,1353,,320
AZ,596,BIA,1321,NCE,1354,,AT7
AZ,596,BIO,1216,FCO,1555,,320 32S
AZ,596,BKK,3885,AUH,2179,,77W
AZ,596,BLQ,1538,CTA,1509,,320
AZ,596,BLQ,1538,FCO,1555,,319 E75
AZ,596,BLQ,1538,IAS,1655,,733
AZ,596,BLR,3131,AUH,2179,,320
AZ,596,BOD,1264,FCO,1555,,E70 E90 CR7
AZ,596,BOM,2997,AUH,2179,,346 320
AZ,596,BOS,3448,FCO,1555,,330 332
AZ,596,BRI,1501,FCO,1555,,319 32S 321 E75 320
AZ,596,BRI,1501,LIN,1529,,320 32S
AZ,596,BRI,1501,TIA,1190,,319
AZ,596,BRI,1501,TRN,1526,,319
AZ,596,BRU,302,FCO,1555,,32S 320 319
AZ,596,BUD,1489,FCO,1555,,32S 319
AZ,596,BZO,1536,FCO,1555,,S20
AZ,596,CAG,1519,FCO,1555,,321 320 319 32S
AZ,596,CAG,1519,LIN,1529,,319 E75 320 32S E90
AZ,596,CAI,1128,FCO,1555,,319 32S
AZ,596,CAI,1128,MXP,1524,,32S 319
AZ,596,CCS,2851,FCO,1555,,330
AZ,596,CDG,1382,EVN,3964,,320
AZ,596,CDG,1382,FCO,1555,,32S 321 319
AZ,596,CDG,1382,LIN,1529,,32S 320 319
AZ,596,CGK,3275,AUH,2179,,77W 332
AZ,596,CIY,9327,LIN,1529,,E90
AZ,596,CLY,1322,MRS,1353,,AT7
AZ,596,CMN,1074,FCO,1555,,32S 319 320 E90
AZ,596,COK,3136,AUH,2179,,320
AZ,596,CPH,609,FCO,1555,,32S 319
AZ,596,CTA,1509,AMS,580,,320
AZ,596,CTA,1509,BLQ,1538,,320
AZ,596,CTA,1509,DUS,345,,320
AZ,596,CTA,1509,FCO,1555,,32S 319 321 320
AZ,596,CTA,1509,LGW,502,,320
AZ,596,CTA,1509,LIN,1529,,319 320 E75 32S E90
AZ,596,CTA,1509,LYS,1335,,320
AZ,596,CTA,1509,STR,350,,320
AZ,596,CTA,1509,SVO,2985,,320
AZ,596,CTA,1509,TXL,351,,320
AZ,596,CTA,1509,VIE,1613,,320
AZ,596,CTA,1509,VRN,1550,,320
AZ,596,CTU,3395,AUH,2179,,332
AZ,596,DEL,3093,AUH,2179,,332 320
AZ,596,DUS,345,CTA,1509,,320
AZ,596,EVN,3964,CDG,1382,,320
AZ,596,EVN,3964,FCO,1555,,32S 319
AZ,596,EZE,3988,FCO,1555,,772
AZ,596,FCO,1555,AGP,1230,,319 320
AZ,596,FCO,1555,ALG,210,,32S 319
AZ,596,FCO,1555,AMM,2170,,319 32S
AZ,596,FCO,1555,AMS,580,,321 32S 320 319
AZ,596,FCO,1555,AOI,4309,,E75
AZ,596,FCO,1555,ATH,3941,,32S 321 319
AZ,596,FCO,1555,AUH,2179,,330
AZ,596,FCO,1555,BCN,1218,,320 32S 319 321
AZ,596,FCO,1555,BDS,1506,,319 32S 321 320
AZ,596,FCO,1555,BEG,1739,,E90 E75 32S 319
AZ,596,FCO,1555,BEY,2177,,32S 319 320
AZ,596,FCO,1555,BIO,1216,,320 32S
AZ,596,FCO,1555,BLQ,1538,,319 E75
AZ,596,FCO,1555,BOD,1264,,E70 E90 CR7
AZ,596,FCO,1555,BOS,3448,,330 332
AZ,596,FCO,1555,BRI,1501,,32S 321 319 320
AZ,596,FCO,1555,BRU,302,,32S 320 319
AZ,596,FCO,1555,BUD,1489,,32S 319
AZ,596,FCO,1555,BZO,1536,,S20
AZ,596,FCO,1555,CAG,1519,,319 32S 320 321
AZ,596,FCO,1555,CAI,1128,,32S 319
AZ,596,FCO,1555,CCS,2851,,330
AZ,596,FCO,1555,CDG,1382,,321 32S 319
AZ,596,FCO,1555,CMN,1074,,319 320 32S E90
AZ,596,FCO,1555,CPH,609,,32S 319
AZ,596,FCO,1555,CTA,1509,,321 32S 319 320
AZ,596,FCO,1555,EVN,3964,,32S 319
AZ,596,FCO,1555,EZE,3988,,772
AZ,596,FCO,1555,FLR,1563,,319
AZ,596,FCO,1555,FRA,340,,319 E75 E90 32S
AZ,596,FCO,1555,GIG,2560,,330
AZ,596,FCO,1555,GOA,1528,,E75 319 32S 320 E90
AZ,596,FCO,1555,GRU,2564,,772
AZ,596,FCO,1555,GVA,1665,,32S E75 319 E90
AZ,596,FCO,1555,IAS,1655,,733
AZ,596,FCO,1555,IKA,4330,,320
AZ,596,FCO,1555,IST,1701,,321 32S 320
AZ,596,FCO,1555,JFK,3797,,772 330
AZ,596,FCO,1555,KBP,2939,,32S
AZ,596,FCO,1555,KIX,3992,,330
AZ,596,FCO,1555,LAX,3484,,772
AZ,596,FCO,1555,LCY,503,,E90
AZ,596,FCO,1555,LED,2948,,32S 319
AZ,596,FCO,1555,LHR,507,,321 32S 320
AZ,596,FCO,1555,LIN,1529,,32S 319 E75 320 E90 321
AZ,596,FCO,1555,LOS,273,,330
AZ,596,FCO,1555,LYS,1335,,CRK
AZ,596,FCO,1555,MAD,1229,,32S 319 321 320
AZ,596,FCO,1555,MIA,3576,,772 330
AZ,596,FCO,1555,MLA,1606,,32S 320
AZ,596,FCO,1555,MUC,346,,319 32S
AZ,596,FCO,1555,MXP,1524,,E75 E90
AZ,596,FCO,1555,NAP,1561,,32S 319
AZ,596,FCO,1555,NCE,1354,,319 32S E75 321 E90
AZ,596,FCO,1555,NRT,2279,,772
AZ,596,FCO,1555,ORD,3830,,332 330
AZ,596,FCO,1555,ORN,231,,E75
AZ,596,FCO,1555,OTP,1657,,32S 319
AZ,596,FCO,1555,PMO,1512,,E75 32S 320 321 319
AZ,596,FCO,1555,PRG,1587,,32S
AZ,596,FCO,1555,PSA,1562,,319 E75
AZ,596,FCO,1555,REG,1514,,320 319
AZ,596,FCO,1555,SKG,1486,,E75 E90
AZ,596,FCO,1555,SKP,1737,,E75
AZ,596,FCO,1555,SOF,1194,,321 319
AZ,596,FCO,1555,SUF,1508,,32S 321 320 319
AZ,596,FCO,1555,SVO,2985,,32S 319 321
AZ,596,FCO,1555,SXB,1435,,ER4 CR7
AZ,596,FCO,1555,TBS,3973,,E90
AZ,596,FCO,1555,TGD,1741,,E75 100
AZ,596,FCO,1555,TIA,1190,,32S 319 E90 E75
AZ,596,FCO,1555,TIP,1157,,319
AZ,596,FCO,1555,TLS,1273,,E75
AZ,596,FCO,1555,TLV,1590,,321 32S
AZ,596,FCO,1555,TRN,1526,,32S 319 320 E75
AZ,596,FCO,1555,TRS,1545,,32S 319 E75 320
AZ,596,FCO,1555,TUN,287,,32S 319 E90 E75
AZ,596,FCO,1555,VCE,1551,,E90 32S E75 319 320
AZ,596,FCO,1555,VIE,1613,,319 E90 E75
AZ,596,FCO,1555,VLC,1246,,32S
AZ,596,FCO,1555,VRN,1550,,32S E75 319
AZ,596,FCO,1555,WAW,679,,32S
AZ,596,FCO,1555,YYZ,193,,332
AZ,596,FCO,1555,ZRH,1678,,E75 E90 32S
AZ,596,FLR,1563,AMS,580,,E90
AZ,596,FLR,1563,FCO,1555,,319
AZ,596,FRA,340,FCO,1555,,319 E75 E90 32S
AZ,596,FRU,2912,SVO,2985,,319
AZ,596,FSC,1323,MRS,1353,,AT7
AZ,596,GIG,2560,FCO,1555,,330
AZ,596,GOA,1528,FCO,1555,,319 32S E75 320 E90
AZ,596,GRU,2564,FCO,1555,,772
AZ,596,GVA,1665,FCO,1555,,32S E75 319 E90
AZ,596,IAS,1655,BLQ,1538,,733
AZ,596,IAS,1655,TRN,1526,,733
AZ,596,IKA,4330,FCO,1555,,320
AZ,596,IST,1701,FCO,1555,,32S 321 320
AZ,596,JFK,3797,FCO,1555,,772 330
AZ,596,JFK,3797,MXP,1524,,330
AZ,596,JNB,813,AUH,2179,,332
AZ,596,KBP,2939,FCO,1555,,32S
AZ,596,KHI,2206,AUH,2179,,320
AZ,596,KIV,1735,OTP,1657,,AT7
AZ,596,KIX,3992,FCO,1555,,330
AZ,596,KUL,3304,AUH,2179,,332
AZ,596,KWI,2176,AUH,2179,,320
AZ,596,LAX,3484,FCO,1555,,772
AZ,596,LCA,1197,ATH,3941,,320
AZ,596,LCY,503,FCO,1555,,E90
AZ,596,LCY,503,LIN,1529,,E90
AZ,596,LED,2948,FCO,1555,,32S 319
AZ,596,LED,2948,MXP,1524,,320
AZ,596,LGW,502,CTA,1509,,320
AZ,596,LGW,502,PMO,1512,,320
AZ,596,LHE,2207,AUH,2179,,77W 346 320
AZ,596,LHR,507,FCO,1555,,32S 321 320
AZ,596,LHR,507,LIN,1529,,32S 320 321
AZ,596,LIN,1529,AHO,1517,,319
AZ,596,LIN,1529,AMS,580,,32S 321
AZ,596,LIN,1529,BCN,1218,,E75
AZ,596,LIN,1529,BDS,1506,,E90
AZ,596,LIN,1529,BRI,1501,,320 32S
AZ,596,LIN,1529,CAG,1519,,319 E75 320 32S E90
AZ,596,LIN,1529,CDG,1382,,32S 320 319
AZ,596,LIN,1529,CIY,9327,,E90
AZ,596,LIN,1529,CTA,1509,,319 320 E75 E90
AZ,596,LIN,1529,FCO,1555,,E90 32S 320 319 E75 321
AZ,596,LIN,1529,LCY,503,,E90
AZ,596,LIN,1529,LHR,507,,320 32S 321
AZ,596,LIN,1529,NAP,1561,,E75 319
AZ,596,LIN,1529,ORY,1386,,320
AZ,596,LIN,1529,OTP,1657,,320 32S 319
AZ,596,LIN,1529,PMO,1512,,320 32S
AZ,596,LIN,1529,PRG,1587,,319 E75
AZ,596,LIN,1529,PSR,1505,,319 32S
AZ,596,LIN,1529,REG,1514,,320
AZ,596,LIN,1529,SUF,1508,,319 E75
AZ,596,LIN,1529,VIE,1613,,E75
AZ,596,LIN,1529,WAW,679,,319 E75
AZ,596,LIS,1638,MXP,1524,,320 319
AZ,596,LOS,273,ACC,248,,330
AZ,596,LYS,1335,CTA,1509,,320
AZ,596,LYS,1335,FCO,1555,,CRK
AZ,596,LYS,1335,MXP,1524,,CRJ ER4
AZ,596,MAD,1229,FCO,1555,,321 32S 319 320
AZ,596,MIA,3576,FCO,1555,,772 330
AZ,596,MLA,1606,FCO,1555,,32S 320
AZ,596,MRS,1353,AJA,1324,,320 AT7
AZ,596,MRS,1353,BIA,1321,,320
AZ,596,MRS,1353,CLY,1322,,AT7
AZ,596,MRS,1353,MXP,1524,,AT7
AZ,596,MUC,346,FCO,1555,,319 32S
AZ,596,MXP,1524,BEY,2177,,320
AZ,596,MXP,1524,CAI,1128,,32S 319
AZ,596,MXP,1524,FCO,1555,,E75 E90
AZ,596,MXP,1524,JFK,3797,,330
AZ,596,MXP,1524,LED,2948,,320
AZ,596,MXP,1524,LIS,1638,,319 320
AZ,596,MXP,1524,LYS,1335,,ER4 CRJ
AZ,596,MXP,1524,MRS,1353,,AT7
AZ,596,MXP,1524,NRT,2279,,772
AZ,596,MXP,1524,NTE,1418,,ER4
AZ,596,MXP,1524,SVO,2985,,32S 319
AZ,596,MXP,1524,TUN,287,,319 32S
AZ,596,NAP,1561,FCO,1555,,32S E75 319
AZ,596,NAP,1561,LIN,1529,,E75 32S 319
AZ,596,NAP,1561,TRN,1526,,319 E75
AZ,596,NAP,1561,TRS,1545,,E75
AZ,596,NCE,1354,BIA,1321,,AT7
AZ,596,NCE,1354,CLY,1322,,AT7
AZ,596,NCE,1354,FCO,1555,,319 32S E75 321 E90
AZ,596,NRT,2279,FCO,1555,,772
AZ,596,NRT,2279,MXP,1524,,772
AZ,596,NRT,2279,VCE,1551,,772
AZ,596,NTE,1418,MXP,1524,,ER4
AZ,596,ORD,3830,FCO,1555,,332 330
AZ,596,ORN,231,FCO,1555,,E75
AZ,596,ORY,1386,LIN,1529,,320
AZ,596,OTP,1657,FCO,1555,,32S 319
AZ,596,OTP,1657,KIV,1735,,AT7 AT5
AZ,596,OTP,1657,LIN,1529,,320 32S 319
AZ,596,PEK,3364,AUH,2179,,332
AZ,596,PMO,1512,AMS,580,,320
AZ,596,PMO,1512,FCO,1555,,319 321 E75 32S 320
AZ,596,PMO,1512,LGW,502,,320
AZ,596,PMO,1512,LIN,1529,,320 32S
AZ,596,PRG,1587,FCO,1555,,32S
AZ,596,PRG,1587,LIN,1529,,319 E75
AZ,596,PSR,1505,LIN,1529,,319 32S
AZ,596,REG,1514,FCO,1555,,320 319
AZ,596,REG,1514,LIN,1529,,320
AZ,596,REG,1514,TRN,1526,,319
AZ,596,RIX,3953,VCE,1551,,73C 735
AZ,596,SKG,1486,FCO,1555,,E75 E90
AZ,596,SKP,1737,FCO,1555,,E75
AZ,596,SOF,1194,FCO,1555,,321 319
AZ,596,STR,350,CTA,1509,,320
AZ,596,SUF,1508,FCO,1555,,321 32S 320 319
AZ,596,SUF,1508,LIN,1529,,319 E75
AZ,596,SUF,1508,TRN,1526,,320
AZ,596,SVO,2985,CTA,1509,,320
AZ,596,SVO,2985,FCO,1555,,321 32S 319
AZ,596,SVO,2985,FRU,2912,,319 321
AZ,596,SVO,2985,MXP,1524,,32S 319
AZ,596,SVO,2985,TAS,2983,,321
AZ,596,SXB,1435,FCO,1555,,ER4 CR7
AZ,596,TAS,2983,SVO,2985,,321
AZ,596,TBS,3973,FCO,1555,,E90
AZ,596,TGD,1741,FCO,1555,,E75 100
AZ,596,TIA,1190,BRI,1501,,32S 319
AZ,596,TIA,1190,FCO,1555,,32S 319 E90 E75
AZ,596,TIA,1190,TRN,1526,,319 320 32S
AZ,596,TIP,1157,FCO,1555,,319
AZ,596,TLS,1273,FCO,1555,,E75
AZ,596,TLV,1590,FCO,1555,,320 32S 321
AZ,596,TRN,1526,AHO,1517,,319
AZ,596,TRN,1526,BRI,1501,,319
AZ,596,TRN,1526,FCO,1555,,32S 319 320 E75
AZ,596,TRN,1526,IAS,1655,,733
AZ,596,TRN,1526,NAP,1561,,319 E75
AZ,596,TRN,1526,REG,1514,,319
AZ,596,TRN,1526,SUF,1508,,320
AZ,596,TRN,1526,TIA,1190,,320 32S
AZ,596,TRS,1545,FCO,1555,,32S E75 319 320
AZ,596,TRS,1545,NAP,1561,,E75
AZ,596,TUN,287,FCO,1555,,32S 319 E90 E75
AZ,596,TUN,287,MXP,1524,,319 32S
AZ,596,TXL,351,CTA,1509,,320
AZ,596,VCE,1551,FCO,1555,,E90 32S E75 319 320
AZ,596,VCE,1551,NRT,2279,,772
AZ,596,VCE,1551,RIX,3953,,73C 735
AZ,596,VIE,1613,CTA,1509,,320
AZ,596,VIE,1613,FCO,1555,,319 E90 E75
AZ,596,VIE,1613,LIN,1529,,E75
AZ,596,VLC,1246,FCO,1555,,32S
AZ,596,VRN,1550,CTA,1509,,320
AZ,596,VRN,1550,FCO,1555,,32S E75 319
AZ,596,WAW,679,FCO,1555,,32S
AZ,596,WAW,679,LIN,1529,,319 E75
AZ,596,YYZ,193,FCO,1555,,332
AZ,596,ZRH,1678,FCO,1555,,E75 E90 32S
B2,1478,AER,2965,MSQ,2954,,735 CRJ
B2,1478,AMS,580,MSQ,2954,,735 733
B2,1478,ARN,737,MSQ,2954,,CRJ
B2,1478,ASB,2976,MSQ,2954,,735
B2,1478,AUH,2179,MSQ,2954,,319
B2,1478,BCN,1218,MSQ,2954,,E75 733 735
B2,1478,BEG,1739,BUD,1489,,CRJ 735
B2,1478,BEY,2177,MSQ,2954,,CRJ
B2,1478,BUD,1489,BEG,1739,,CRJ 735
B2,1478,BUD,1489,MSQ,2954,,CRJ 735
B2,1478,BUS,3971,MSQ,2954,,CRJ
B2,1478,CDG,1382,MSQ,2954,,733
B2,1478,DME,4029,MSQ,2954,,735 CRJ E95 733
B2,1478,EVN,3964,MSQ,2954,,E75
B2,1478,FCO,1555,MSQ,2954,,735
B2,1478,FRA,340,MSQ,2954,,735 E75
B2,1478,GVA,1665,MSQ,2954,,E75 E95
B2,1478,GYD,2922,MSQ,2954,,735
B2,1478,HAJ,352,MSQ,2954,,CRJ
B2,1478,HEL,421,MSQ,2954,,CRJ 733
B2,1478,IKA,4330,MSQ,2954,,E75
B2,1478,IST,1701,MSQ,2954,,733 E75
B2,1478,KBP,2939,MSQ,2954,,E75 CRJ
B2,1478,KGD,2952,MSQ,2954,,CRJ
B2,1478,KRR,2960,MSQ,2954,,735
B2,1478,KUF,2993,MSQ,2954,,CRJ
B2,1478,KUT,3972,MSQ,2954,,CRJ
B2,1478,LCA,1197,MSQ,2954,,733
B2,1478,LED,2948,MSQ,2954,,CRJ E75 E95
B2,1478,LGW,502,MSQ,2954,,735 E75
B2,1478,MSQ,2954,AER,2965,,735 CRJ
B2,1478,MSQ,2954,AMS,580,,735 733
B2,1478,MSQ,2954,ARN,737,,CRJ
B2,1478,MSQ,2954,ASB,2976,,735
B2,1478,MSQ,2954,AUH,2179,,319
B2,1478,MSQ,2954,BCN,1218,,E75 733 735
B2,1478,MSQ,2954,BEY,2177,,CRJ
B2,1478,MSQ,2954,BUD,1489,,CRJ 735
B2,1478,MSQ,2954,BUS,3971,,CRJ
B2,1478,MSQ,2954,CDG,1382,,733
B2,1478,MSQ,2954,DME,4029,,735 CRJ E95 733
B2,1478,MSQ,2954,EVN,3964,,E75
B2,1478,MSQ,2954,FCO,1555,,735
B2,1478,MSQ,2954,FRA,340,,735 E75
B2,1478,MSQ,2954,GVA,1665,,E75 E95
B2,1478,MSQ,2954,GYD,2922,,735
B2,1478,MSQ,2954,HAJ,352,,CRJ
B2,1478,MSQ,2954,HEL,421,,CRJ 733
B2,1478,MSQ,2954,IKA,4330,,E75
B2,1478,MSQ,2954,IST,1701,,733 E75
B2,1478,MSQ,2954,KBP,2939,,E75 CRJ
B2,1478,MSQ,2954,KGD,2952,,CRJ
B2,1478,MSQ,2954,KRR,2960,,735
B2,1478,MSQ,2954,KUF,2993,,CRJ
B2,1478,MSQ,2954,KUT,3972,,CRJ
B2,1478,MSQ,2954,LCA,1197,,733
B2,1478,MSQ,2954,LED,2948,,CRJ E75 E95
B2,1478,MSQ,2954,LGW,502,,735 E75
B2,1478,MSQ,2954,MXP,1524,,735
B2,1478,MSQ,2954,NCE,1354,,E75
B2,1478,MSQ,2954,PRG,1587,,E75 E95 733
B2,1478,MSQ,2954,RIX,3953,,CRJ
B2,1478,MSQ,2954,SVX,2975,,CRJ
B2,1478,MSQ,2954,SXF,337,,CRJ
B2,1478,MSQ,2954,TBS,3973,,735
B2,1478,MSQ,2954,TLV,1590,,733
B2,1478,MSQ,2954,TSE,2910,,735
B2,1478,MSQ,2954,VNO,3959,,CRJ
B2,1478,MSQ,2954,WAW,679,,735 CRJ E75
B2,1478,MXP,1524,MSQ,2954,,735
B2,1478,NCE,1354,MSQ,2954,,E75
B2,1478,PRG,1587,MSQ,2954,,E75 E95 733
B2,1478,RIX,3953,MSQ,2954,,CRJ
B2,1478,SVX,2975,MSQ,2954,,CRJ
B2,1478,SXF,337,MSQ,2954,,CRJ
B2,1478,TBS,3973,MSQ,2954,,735
B2,1478,TLV,1590,MSQ,2954,,733
B2,1478,TSE,2910,MSQ,2954,,735
B2,1478,VNO,3959,MSQ,2954,,CRJ
B2,1478,WAW,679,MSQ,2954,,735 CRJ E75
B5,2395,ASV,5692,WIL,1147,,CNA
B5,2395,HAH,912,MBA,1145,,F28
B5,2395,HGA,1121,WJR,1149,,CRJ
B5,2395,KTL,1141,WIL,1147,,CNA
B5,2395,LAU,1144,MYD,5694,,BE1
B5,2395,LKG,5693,WIL,1147,,BE1
B5,2395,MBA,1145,HAH,912,,F28
B5,2395,MBA,1145,NBO,4059,,F28 CRJ
B5,2395,MGQ,5687,WJR,1149,,CRJ F28 DH8
B5,2395,MRE,7424,WIL,1147,,CNA
B5,2395,MYD,5694,WIL,1147,,BE1
B5,2395,NBO,4059,MBA,1145,,F28 CRJ
B5,2395,NBO,4059,MGQ,5687,,F28 DC9 CRJ
B5,2395,NBO,4059,WJR,1149,,CRJ
B5,2395,UKA,7976,WIL,1147,,BE1
B5,2395,WIL,1147,ASV,5692,,CNA
B5,2395,WIL,1147,KTL,1141,,CNA
B5,2395,WIL,1147,LAU,1144,,BE1
B5,2395,WIL,1147,LKG,5693,,BE1
B5,2395,WIL,1147,MRE,7424,,CNA
B5,2395,WIL,1147,UKA,7976,,BE1
B5,2395,WIL,1147,WJR,1149,,BE1
B5,2395,WJR,1149,HGA,1121,,CRJ
B5,2395,WJR,1149,MGQ,5687,,CRJ
B5,2395,WJR,1149,NBO,4059,,CRJ F28
B5,2395,WJR,1149,WIL,1147,,BE1
B6,3029,ABQ,4019,JFK,3797,,320
B6,3029,AUA,2895,BOS,3448,,320
B6,3029,AUA,2895,JFK,3797,,320
B6,3029,AUS,3673,BOS,3448,,E90
B6,3029,AUS,3673,FLL,3533,,E90
B6,3029,AUS,3673,JFK,3797,,320
B6,3029,AUS,3673,LGB,3582,,320
B6,3029,AUS,3673,MCO,3878,,E90 320
B6,3029,AUS,3673,SFO,3469,,320
B6,3029,AZS,5810,JFK,3797,,320
B6,3029,BDA,4069,JFK,3797,,320
B6,3029,BDL,3825,FLL,3533,,320
B6,3029,BDL,3825,MCO,3878,,320
B6,3029,BDL,3825,PBI,3722,,E90
B6,3029,BDL,3825,SJU,2890,,320
B6,3029,BDL,3825,TPA,3646,,320
B6,3029,BGI,2875,JFK,3797,,321
B6,3029,BOG,2709,FLL,3533,,320
B6,3029,BOG,2709,MCO,3878,,320
B6,3029,BOS,3448,AUA,2895,,320
B6,3029,BOS,3448,AUS,3673,,E90
B6,3029,BOS,3448,BUF,3820,,E90
B6,3029,BOS,3448,BWI,3849,,E90
B6,3029,BOS,3448,CHS,3806,,E90
B6,3029,BOS,3448,CLT,3876,,E90
B6,3029,BOS,3448,CUN,1852,,320
B6,3029,BOS,3448,DCA,3520,,320 E90
B6,3029,BOS,3448,DEN,3751,,320
B6,3029,BOS,3448,DFW,3670,,E90
B6,3029,BOS,3448,DTW,3645,,E90
B6,3029,BOS,3448,DXB,2188,,77L
B6,3029,BOS,3448,EWR,3494,,E90
B6,3029,BOS,3448,FLL,3533,,320 E90
B6,3029,BOS,3448,HOU,3566,,E90
B6,3029,BOS,3448,IAD,3714,,E90
B6,3029,BOS,3448,JAX,3712,,E90
B6,3029,BOS,3448,JFK,3797,,320 E90
B6,3029,BOS,3448,LAS,3877,,320
B6,3029,BOS,3448,LAX,3484,,320
B6,3029,BOS,3448,LGB,3582,,320
B6,3029,BOS,3448,MCO,3878,,320 E90
B6,3029,BOS,3448,MSY,3861,,E90
B6,3029,BOS,3448,NAS,1953,,E90
B6,3029,BOS,3448,ORD,3830,,320 E90
B6,3029,BOS,3448,PBI,3722,,320 E90
B6,3029,BOS,3448,PDX,3720,,320
B6,3029,BOS,3448,PHL,3752,,E90
B6,3029,BOS,3448,PHX,3462,,320
B6,3029,BOS,3448,PIT,3570,,E90
B6,3029,BOS,3448,PLS,1754,,320
B6,3029,BOS,3448,PUJ,1760,,320
B6,3029,BOS,3448,RDU,3626,,E90
B6,3029,BOS,3448,RIC,3608,,E90
B6,3029,BOS,3448,RSW,3793,,320
B6,3029,BOS,3448,SAN,3731,,320
B6,3029,BOS,3448,SAV,3613,,E90
B6,3029,BOS,3448,SDQ,1762,,320
B6,3029,BOS,3448,SEA,3577,,320
B6,3029,BOS,3448,SFO,3469,,320
B6,3029,BOS,3448,SJC,3748,,320
B6,3029,BOS,3448,SJU,2890,,320
B6,3029,BOS,3448,STI,1764,,320
B6,3029,BOS,3448,STT,2883,,320
B6,3029,BOS,3448,SXM,2899,,320
B6,3029,BOS,3448,TPA,3646,,320
B6,3029,BQN,2885,JFK,3797,,320
B6,3029,BQN,2885,MCO,3878,,320
B6,3029,BTV,3711,JFK,3797,,E90
B6,3029,BUF,3820,BOS,3448,,E90
B6,3029,BUF,3820,JFK,3797,,E90 320
B6,3029,BUF,3820,MCO,3878,,320
B6,3029,BUR,3644,JFK,3797,,320
B6,3029,BWI,3849,BOS,3448,,E90
